Sample#,mote,SampleTime,units,gps_pure,gps_rpi,pps_mirror
5067,11,87.86,us,00,00,
5068,11,47.87,us,00,01,
5069,11,465.56,ms,00,11,
5070,10,30.62,us,00,11,
5071,00,34.36,ms,00,11,
5072,00,43.52,us,00,10,
5073,00,399.67,ms,00,00,
5074,00,8,ns,01,00,
5075,00,65.88,ms,11,00,
5076,01,43.54,us,11,00,
5077,11,34.07,ms,11,00,
5078,11,16,ns,10,00,
5079,11,133.18,us,00,00,
5080,11,7.67,us,00,00,2
5081,11,42.51,us,00,00,3
5082,11,88.95,us,00,00,1
5083,11,47.41,us,00,01,1
5084,11,98.22,us,00,11,1
5085,11,465.50,ms,00,11,
5086,10,12.62,us,00,11,
5087,00,34.37,ms,00,11,
5088,00,45.64,us,00,10,
5089,00,399.64,ms,00,00,
5090,00,24,ns,01,00,
5091,00,65.91,ms,11,00,
5092,01,30.09,us,11,00,
5093,11,34.06,ms,11,00,
5094,11,24,ns,10,00,
5095,11,139.94,us,00,00,
5096,11,9.14,us,00,00,2
5097,11,45.27,us,00,00,3
5098,11,10.34,us,00,00,1
5099,11,101.62,us,00,00,
5100,11,11.10,us,00,01,
5101,11,465.59,ms,00,11,
5102,10,28.94,us,00,11,
5103,00,34.36,ms,00,11,
5104,00,13.32,us,00,10,
5105,00,399.67,ms,00,00,
5106,00,24,ns,01,00,
5107,00,65.92,ms,11,00,
5108,01,33.44,us,11,00,
5109,11,34.04,ms,11,00,
5110,11,24,ns,10,00,
5111,11,140.50,us,00,00,
5112,11,14.37,us,00,00,1
5113,11,37.09,us,00,00,3
5114,11,22.60,us,00,00,2
5115,11,85.49,us,00,00,
5116,11,15.38,us,00,01,
5117,11,465.60,ms,00,11,
5118,10,30.20,us,00,11,
5119,00,34.34,ms,00,11,
5120,00,12.41,us,00,10,
5121,00,399.67,ms,00,00,
5122,00,24,ns,01,00,
5123,00,65.93,ms,11,00,
5124,01,35.89,us,11,00,
5125,11,34.03,ms,11,00,
5126,11,16,ns,10,00,
5127,11,133.99,us,00,00,
5128,11,6.62,us,00,00,2
5129,11,44.75,us,00,00,3
5130,11,5.27,us,00,00,1
5131,11,108.57,us,00,00,
5132,11,17.57,us,00,01,
5133,11,465.61,ms,00,11,
5134,10,37.26,us,00,11,
5135,00,34.32,ms,00,11,
5136,00,15.40,us,00,10,
5137,00,399.67,ms,00,00,
5138,00,24,ns,01,00,
5139,00,65.95,ms,11,00,
5140,01,31.47,us,11,00,
5141,11,34.02,ms,11,00,
5142,11,24,ns,10,00,
5143,11,137.15,us,00,00,
5144,11,2.73,us,00,00,1
5145,11,46.31,us,00,00,3
5146,11,7.52,us,00,00,2
5147,11,110.34,us,00,00,
5148,11,11.25,us,00,01,
5149,11,465.62,ms,00,11,
5150,01,7.21,us,00,11,
5151,00,34.35,ms,00,11,
5152,00,12.94,us,00,10,
5153,00,399.67,ms,00,00,
5154,00,16,ns,01,00,
5155,00,65.95,ms,11,00,
5156,10,6.98,us,11,00,
5157,11,34.04,ms,11,00,
5158,11,8,ns,10,00,
5159,11,140.39,us,00,00,
5160,11,46.76,us,00,00,1
5161,11,2.66,us,00,00,3
5162,11,57.82,us,00,00,2
5163,11,48.54,us,00,00,
5164,11,22.78,us,00,01,
5165,11,465.63,ms,00,11,
5166,01,10.38,us,00,11,
5167,00,34.33,ms,00,11,
5168,00,16.70,us,00,10,
5169,00,399.67,ms,00,00,
5170,00,32,ns,01,00,
5171,00,65.96,ms,11,00,
5172,10,10.51,us,11,00,
5173,11,34.03,ms,11,00,
5174,11,24,ns,10,00,
5175,11,132.58,us,00,00,
5176,11,4.92,us,00,00,2
5177,11,48.88,us,00,00,3
5178,11,2.92,us,00,00,1
5179,11,108.40,us,00,00,
5180,11,17.97,us,00,01,
5181,11,465.65,ms,00,11,
5182,01,3.56,us,00,11,
5183,00,34.32,ms,00,11,
5184,00,19.19,us,00,10,
5185,00,399.67,ms,00,00,
5186,00,24,ns,01,00,
5187,00,65.98,ms,11,00,
5188,10,12.65,us,11,00,
5189,11,34.01,ms,11,00,
5190,11,24,ns,10,00,
5191,11,143.91,us,00,00,
5192,11,3.24,us,00,00,2
5193,11,50.33,us,00,00,3
5194,11,9.07,us,00,00,1
5195,11,93.38,us,00,00,
5196,11,15.81,us,00,01,
5197,11,465.66,ms,00,11,
5198,01,12.94,us,00,11,
5199,00,34.32,ms,00,11,
5200,00,39.33,us,00,01,
5201,00,399.63,ms,00,00,
5202,00,16,ns,01,00,
5203,00,65.99,ms,11,00,
5204,10,14.36,us,11,00,
5205,11,34.00,ms,11,00,
5206,11,16,ns,10,00,
5207,11,133.53,us,00,00,
5208,11,20.90,us,00,00,1
5209,11,30.50,us,00,00,3
5210,11,132.80,us,00,00,2
5211,11,42.83,us,00,10,2
5212,11,92.40,us,00,11,2
5213,11,465.53,ms,00,11,
5214,01,20.55,us,00,11,
5215,00,34.31,ms,00,11,
5216,00,34.56,us,00,01,
5217,00,399.63,ms,00,00,
5218,00,24,ns,01,00,
5219,00,66.00,ms,11,00,
5220,10,16.39,us,11,00,
5221,11,33.98,ms,11,00,
5222,11,24,ns,10,00,
5223,11,133.50,us,00,00,
5224,11,1.66,us,00,00,1
5225,11,48.24,us,00,00,3
5226,11,2.72,us,00,00,2
5227,11,141.21,us,00,00,
5228,11,31.24,us,00,10,
5229,11,465.64,ms,00,11,
5230,01,2.34,us,00,11,
5231,00,34.32,ms,00,11,
5232,00,26.92,us,00,01,
5233,00,399.63,ms,00,00,
5234,00,24,ns,01,00,
5235,00,66.01,ms,11,00,
5236,10,16.78,us,11,00,
5237,11,33.97,ms,11,00,
5238,11,24,ns,10,00,
5239,11,141.34,us,00,00,
5240,11,6.09,us,00,00,2
5241,11,47.41,us,00,00,3
5242,11,131.83,us,00,00,1
5243,11,31.43,us,00,10,1
5244,11,87.55,us,00,11,1
5245,11,465.56,ms,00,11,
5246,01,31.52,us,00,11,
5247,00,34.28,ms,00,11,
5248,00,44.87,us,00,01,
5249,00,399.62,ms,00,00,
5250,00,16,ns,01,00,
5251,00,66.02,ms,11,00,
5252,10,24.91,us,11,00,
5253,11,33.95,ms,11,00,
5254,11,16,ns,10,00,
5255,11,138.34,us,00,00,
5256,11,18.66,us,00,00,1
5257,11,34.07,us,00,00,3
5258,11,26.75,us,00,00,2
5259,11,109.03,us,00,00,
5260,11,47.69,us,00,10,
5261,11,465.64,ms,00,11,
5262,01,30.58,us,00,11,
5263,00,34.27,ms,00,11,
5264,00,46.78,us,00,01,
5265,00,399.62,ms,00,00,
5266,00,16,ns,01,00,
5267,00,66.06,ms,11,00,
5268,01,21.86,us,11,00,
5269,11,33.91,ms,11,00,
5270,11,24,ns,10,00,
5271,11,137.45,us,00,00,
5272,11,2.48,us,00,00,2
5273,11,50.76,us,00,00,3
5274,11,2.60,us,00,00,1
5275,11,134.66,us,00,00,
5276,11,42.70,us,00,10,
5277,11,465.69,ms,00,11,
5278,10,27.32,us,00,11,
5279,00,34.23,ms,00,11,
5280,00,47.48,us,00,01,
5281,00,399.61,ms,00,00,
5282,00,16,ns,01,00,
5283,00,66.07,ms,11,00,
5284,01,40.66,us,11,00,
5285,11,33.89,ms,11,00,
5286,11,16,ns,10,00,
5287,11,148.26,us,00,00,
5288,11,12.35,us,00,00,1
5289,11,44.54,us,00,00,3
5290,11,13.60,us,00,00,2
5291,11,100.38,us,00,00,
5292,11,8.06,us,00,01,
5293,11,465.75,ms,00,11,
5294,10,26.66,us,00,11,
5295,00,34.21,ms,00,11,
5296,00,8.05,us,00,10,
5297,00,399.66,ms,00,00,
5298,00,24,ns,01,00,
5299,00,66.09,ms,11,00,
5300,01,20.52,us,11,00,
5301,11,33.89,ms,11,00,
5302,11,24,ns,10,00,
5303,11,138.33,us,00,00,
5304,11,19.42,us,00,00,1
5305,11,33.00,us,00,00,3
5306,11,26.46,us,00,00,2
5307,11,102.49,us,00,00,
5308,11,9.31,us,00,01,
5309,11,465.62,ms,00,11,
5310,01,135.78,us,00,11,
5311,00,34.22,ms,00,11,
5312,00,10.01,us,00,10,
5313,00,399.66,ms,00,00,
5314,00,16,ns,01,00,
5315,00,65.96,ms,11,00,
5316,10,141.17,us,11,00,
5317,11,33.89,ms,11,00,
5318,11,24,ns,10,00,
5319,11,147.98,us,00,00,
5320,11,2.90,us,00,00,2
5321,11,54.06,us,00,00,3
5322,11,3.58,us,00,00,1
5323,11,110.79,us,00,00,
5324,11,9.85,us,00,01,
5325,11,465.63,ms,00,11,
5326,01,138.61,us,00,11,
5327,00,34.20,ms,00,11,
5328,00,28.11,us,00,10,
5329,00,399.65,ms,00,00,
5330,00,24,ns,01,00,
5331,00,65.97,ms,11,00,
5332,10,144.62,us,11,00,
5333,11,33.88,ms,11,00,
5334,11,24,ns,10,00,
5335,11,145.77,us,00,00,
5336,11,9.21,us,00,00,2
5337,11,46.83,us,00,00,3
5338,11,14.08,us,00,00,1
5339,11,97.51,us,00,00,
5340,11,14.42,us,00,01,
5341,11,465.68,ms,00,11,
5342,01,101.74,us,00,11,
5343,00,34.19,ms,00,11,
5344,00,15.72,us,00,10,
5345,00,399.66,ms,00,00,
5346,00,16,ns,01,00,
5347,00,66.03,ms,11,00,
5348,10,99.51,us,11,00,
5349,11,33.87,ms,11,00,
5350,11,16,ns,10,00,
5351,11,138.08,us,00,00,
5352,11,16.98,us,00,00,1
5353,11,34.38,us,00,00,3
5354,11,25.48,us,00,00,2
5355,11,93.55,us,00,00,
5356,11,20.74,us,00,01,
5357,11,465.69,ms,00,11,
5358,01,103.86,us,00,11,
5359,00,34.17,ms,00,11,
5360,00,18.69,us,00,10,
5361,00,399.66,ms,00,00,
5362,00,32,ns,01,00,
5363,00,66.04,ms,11,00,
5364,10,102.38,us,11,00,
5365,11,33.86,ms,11,00,
5366,11,24,ns,10,00,
5367,11,137.94,us,00,00,
5368,11,3.11,us,00,00,1
5369,11,47.62,us,00,00,3
5370,11,127.98,us,00,00,2
5371,11,13.16,us,00,01,2
5372,11,94.98,us,00,11,2
5373,11,465.61,ms,00,11,
5374,01,102.32,us,00,11,
5375,00,34.16,ms,00,11,
5376,00,528,ns,00,10,
5377,00,399.68,ms,00,00,
5378,00,24,ns,01,00,
5379,00,66.05,ms,11,00,
5380,10,111.63,us,11,00,
5381,11,33.84,ms,11,00,
5382,11,32,ns,10,00,
5383,11,134.87,us,00,00,
5384,11,1.35,us,00,00,2
5385,11,50.08,us,00,00,3
5386,11,216,ns,00,00,2
5387,11,125.97,us,00,00,
5388,11,1.79,us,00,10,
5389,11,465.73,ms,00,11,
5390,01,97.18,us,00,11,
5391,00,34.15,ms,00,11,
5392,00,3.08,us,00,10,
5393,00,399.68,ms,00,00,
5394,00,24,ns,01,00,
5395,00,66.05,ms,11,00,
5396,10,119.41,us,11,00,
5397,11,33.83,ms,11,00,
5398,11,24,ns,10,00,
5399,11,135.87,us,00,00,
5400,11,16.82,us,00,00,1
5401,11,57.47,us,00,00,3
5402,11,99.91,us,00,00,1
5403,11,800,ns,00,01,1
5404,11,103.64,us,00,11,1
5405,11,465.59,ms,00,11,
5406,01,122.82,us,00,11,
5407,00,34.17,ms,00,11,
5408,00,8.43,us,00,10,
5409,00,399.68,ms,00,00,
5410,00,40,ns,01,00,
5411,00,66.01,ms,11,00,
5412,10,130.05,us,11,00,
5413,11,33.85,ms,11,00,
5414,11,32,ns,10,00,
5415,11,138.46,us,00,00,
5416,11,4.14,us,00,00,1
5417,11,47.30,us,00,00,3
5418,11,7.94,us,00,00,2
5419,11,97.36,us,00,00,
5420,11,15.61,us,00,01,
5421,11,465.70,ms,00,11,
5422,01,127.38,us,00,11,
5423,00,34.15,ms,00,11,
5424,00,23.58,us,00,10,
5425,00,399.67,ms,00,00,
5426,00,32,ns,01,00,
5427,00,66.02,ms,11,00,
5428,10,134.62,us,11,00,
5429,11,33.84,ms,11,00,
5430,11,32,ns,10,00,
5431,11,143.96,us,00,00,
5432,11,1.61,us,00,00,1
5433,11,55.98,us,00,00,3
5434,11,824,ns,00,00,1
5435,11,94.92,us,00,00,
5436,11,14.30,us,00,01,
5437,11,465.70,ms,00,11,
5438,01,133.98,us,00,11,
5439,00,34.13,ms,00,11,
5440,00,17.85,us,00,10,
5441,00,399.68,ms,00,00,
5442,00,24,ns,01,00,
5443,00,66.03,ms,11,00,
5444,10,135.09,us,11,00,
5445,11,33.83,ms,11,00,
5446,11,24,ns,10,00,
5447,11,136.68,us,00,00,
5448,11,16.93,us,00,00,1
5449,11,32.86,us,00,00,3
5450,11,27.48,us,00,00,2
5451,11,80.57,us,00,00,
5452,11,16.34,us,00,01,
5453,11,465.72,ms,00,11,
5454,01,136.86,us,00,11,
5455,00,34.12,ms,00,11,
5456,00,14.26,us,00,10,
5457,00,399.68,ms,00,00,
5458,00,32,ns,01,00,
5459,00,66.04,ms,11,00,
5460,10,141.14,us,11,00,
5461,11,33.82,ms,11,00,
5462,11,24,ns,10,00,
5463,11,133.78,us,00,00,
5464,11,9.40,us,00,00,1
5465,11,40.86,us,00,00,3
5466,11,13.89,us,00,00,2
5467,11,94.89,us,00,00,
5468,11,18.13,us,00,01,
5469,11,465.86,ms,00,11,
5470,10,35.62,us,00,11,
5471,00,34.08,ms,00,11,
5472,00,18.28,us,00,10,
5473,00,399.68,ms,00,00,
5474,00,40,ns,01,00,
5475,00,66.19,ms,11,00,
5476,01,27.20,us,11,00,
5477,11,33.78,ms,11,00,
5478,11,32,ns,10,00,
5479,11,141.61,us,00,00,
5480,11,2.50,us,00,00,1
5481,11,48.50,us,00,00,3
5482,11,4.49,us,00,00,2
5483,11,100.38,us,00,00,
5484,11,12.61,us,00,01,
5485,11,465.87,ms,00,11,
5486,10,38.22,us,00,11,
5487,00,34.06,ms,00,11,
5488,00,14.54,us,00,10,
5489,00,399.68,ms,00,00,
5490,00,40,ns,01,00,
5491,00,66.19,ms,11,00,
5492,01,40.75,us,11,00,
5493,11,33.76,ms,11,00,
5494,11,32,ns,10,00,
5495,11,134.14,us,00,00,
5496,11,21.64,us,00,00,1
5497,11,28.27,us,00,00,3
5498,11,30.55,us,00,00,2
5499,11,77.34,us,00,00,
5500,11,17.77,us,00,01,
5501,11,465.89,ms,00,11,
5502,10,36.18,us,00,11,
5503,00,34.05,ms,00,11,
5504,00,14.96,us,00,10,
5505,00,399.68,ms,00,00,
5506,00,32,ns,01,00,
5507,00,66.21,ms,11,00,
5508,01,37.21,us,11,00,
5509,11,33.75,ms,11,00,
5510,11,24,ns,10,00,
5511,11,135.57,us,00,00,
5512,11,4.84,us,00,00,1
5513,11,45.44,us,00,00,3
5514,11,7.43,us,00,00,2
5515,11,105.63,us,00,00,
5516,11,8.86,us,00,01,
5517,11,465.90,ms,00,11,
5518,10,45.19,us,00,11,
5519,00,34.03,ms,00,11,
5520,00,19.67,us,00,10,
5521,00,399.68,ms,00,00,
5522,00,32,ns,01,00,
5523,00,66.23,ms,11,00,
5524,01,33.47,us,11,00,
5525,11,33.74,ms,11,00,
5526,11,32,ns,10,00,
5527,11,136.40,us,00,00,
5528,11,9.18,us,00,00,1
5529,11,45.34,us,00,00,3
5530,11,102.29,us,00,00,2
5531,11,16.76,us,00,01,2
5532,11,122.43,us,00,11,2
5533,11,465.79,ms,00,11,
5534,10,98.80,us,00,11,
5535,00,33.96,ms,00,11,
5536,00,25.89,us,00,10,
5537,00,399.67,ms,00,00,
5538,00,32,ns,01,00,
5539,00,66.24,ms,11,00,
5540,01,91.59,us,11,00,
5541,11,33.67,ms,11,00,
5542,11,24,ns,10,00,
5543,11,130.66,us,00,00,
5544,11,24.12,us,00,00,1
5545,11,24.34,us,00,00,3
5546,11,34.47,us,00,00,2
5547,11,77.40,us,00,00,
5548,11,25.92,us,00,01,
5549,11,465.92,ms,00,11,
5550,10,92.94,us,00,11,
5551,00,33.95,ms,00,11,
5552,00,22.98,us,00,10,
5553,00,399.68,ms,00,00,
5554,00,40,ns,01,00,
5555,00,66.25,ms,11,00,
5556,01,98.05,us,11,00,
5557,11,33.65,ms,11,00,
5558,11,40,ns,10,00,
5559,11,135.34,us,00,00,
5560,11,9.49,us,00,00,1
5561,11,54.10,us,00,00,3
5562,11,89.30,us,00,00,1
5563,11,31.40,us,00,01,1
5564,11,89.03,us,00,11,1
5565,11,465.88,ms,00,11,
5566,10,6.15,us,00,11,
5567,00,33.99,ms,00,11,
5568,00,23.08,us,00,10,
5569,00,399.67,ms,00,00,
5570,00,32,ns,01,00,
5571,00,66.31,ms,11,00,
5572,01,240,ns,11,00,
5573,11,33.69,ms,11,00,
5574,11,32,ns,10,00,
5575,11,138.81,us,00,00,
5576,11,5.69,us,00,00,1
5577,11,45.24,us,00,00,3
5578,11,7.78,us,00,00,2
5579,11,101.03,us,00,00,
5580,11,17.23,us,00,01,
5581,11,465.99,ms,00,11,
5582,10,3.66,us,00,11,
5583,00,33.98,ms,00,11,
5584,00,21.15,us,00,10,
5585,00,399.67,ms,00,00,
5586,00,24,ns,01,00,
5587,00,66.32,ms,11,00,
5588,10,960,ns,11,00,
5589,11,33.67,ms,11,00,
5590,11,32,ns,10,00,
5591,11,136.24,us,00,00,
5592,11,18.42,us,00,00,1
5593,11,33.98,us,00,00,3
5594,11,25.70,us,00,00,2
5595,11,79.30,us,00,00,
5596,11,24.29,us,00,01,
5597,11,466.00,ms,00,11,
5598,10,2.28,us,00,11,
5599,00,33.96,ms,00,11,
5600,00,21.04,us,00,10,
5601,00,399.67,ms,00,00,
5602,00,32,ns,01,00,
5603,00,66.33,ms,11,00,
5604,10,1.78,us,11,00,
5605,11,33.66,ms,11,00,
5606,11,32,ns,10,00,
5607,11,136.55,us,00,00,
5608,11,1.50,us,00,00,1
5609,11,48.48,us,00,00,3
5610,11,5.65,us,00,00,2
5611,11,102.07,us,00,00,
5612,11,23.05,us,00,01,
5613,11,466.02,ms,00,11,
5614,10,4.58,us,00,11,
5615,00,33.94,ms,00,11,
5616,00,29.85,us,00,10,
5617,00,399.67,ms,00,00,
5618,00,24,ns,01,00,
5619,00,66.35,ms,11,00,
5620,10,2.75,us,11,00,
5621,11,33.64,ms,11,00,
5622,11,24,ns,10,00,
5623,11,138.26,us,00,00,
5624,11,1.51,us,00,00,1
5625,11,46.16,us,00,00,3
5626,11,6.35,us,00,00,2
5627,11,106.92,us,00,00,
5628,11,18.06,us,00,01,
5629,11,466.03,ms,00,11,
5630,10,15.30,us,00,11,
5631,00,33.92,ms,00,11,
5632,00,25.64,us,00,10,
5633,00,399.67,ms,00,00,
5634,00,32,ns,01,00,
5635,00,66.37,ms,11,00,
5636,01,12.72,us,11,00,
5637,11,33.62,ms,11,00,
5638,11,32,ns,10,00,
5639,11,153.22,us,00,00,
5640,11,2.72,us,00,00,1
5641,11,56.22,us,00,00,3
5642,11,3.04,us,00,00,2
5643,11,79.06,us,00,00,
5644,11,26.78,us,00,01,
5645,11,466.05,ms,00,11,
5646,10,10.62,us,00,11,
5647,00,33.91,ms,00,11,
5648,00,21.41,us,00,10,
5649,00,399.67,ms,00,00,
5650,00,32,ns,01,00,
5651,00,66.38,ms,11,00,
5652,01,13.36,us,11,00,
5653,11,33.60,ms,11,00,
5654,11,32,ns,10,00,
5655,11,137.41,us,00,00,
5656,11,280,ns,00,00,2
5657,11,50.83,us,00,00,3
5658,11,1.02,us,00,00,1
5659,11,103.38,us,00,00,
5660,11,25.58,us,00,01,
5661,11,466.06,ms,00,11,
5662,10,19.91,us,00,11,
5663,00,33.88,ms,00,11,
5664,00,34.23,us,00,10,
5665,00,399.67,ms,00,00,
5666,00,32,ns,01,00,
5667,00,66.40,ms,11,00,
5668,01,9.73,us,11,00,
5669,11,33.59,ms,11,00,
5670,11,24,ns,10,00,
5671,11,139.47,us,00,00,
5672,11,13.66,us,00,00,2
5673,11,37.62,us,00,00,3
5674,11,20.66,us,00,00,1
5675,11,81.77,us,00,00,
5676,11,24.23,us,00,01,
5677,11,466.07,ms,00,11,
5678,10,16.58,us,00,11,
5679,00,33.87,ms,00,11,
5680,00,22.30,us,00,10,
5681,00,399.68,ms,00,00,
5682,00,32,ns,01,00,
5683,00,66.41,ms,11,00,
5684,01,16.34,us,11,00,
5685,11,33.57,ms,11,00,
5686,11,32,ns,10,00,
5687,11,135.24,us,00,00,
5688,11,17.36,us,00,00,1
5689,11,33.81,us,00,00,3
5690,11,106.70,us,00,00,2
5691,11,31.09,us,00,01,2
5692,11,122.75,us,00,11,2
5693,11,465.96,ms,00,11,
5694,10,15.35,us,00,11,
5695,00,33.86,ms,00,11,
5696,00,34.70,us,00,10,
5697,00,399.66,ms,00,00,
5698,00,24,ns,01,00,
5699,00,66.42,ms,11,00,
5700,01,19.42,us,11,00,
5701,11,33.56,ms,11,00,
5702,11,24,ns,10,00,
5703,11,128.24,us,00,00,
5704,11,408,ns,00,00,1
5705,11,47.70,us,00,00,3
5706,11,432,ns,00,00,2
5707,11,114.59,us,00,00,
5708,11,37.67,us,00,01,
5709,11,466.09,ms,00,11,
5710,10,22.06,us,00,11,
5711,00,33.84,ms,00,11,
5712,00,45.94,us,00,10,
5713,00,399.65,ms,00,00,
5714,00,24,ns,01,00,
5715,00,66.44,ms,11,00,
5716,01,15.94,us,11,00,
5717,11,33.55,ms,11,00,
5718,11,24,ns,10,00,
5719,11,149.74,us,00,00,
5720,11,10.11,us,00,00,1
5721,11,53.83,us,00,00,3
5722,11,80.14,us,00,00,1
5723,11,59.80,us,00,01,1
5724,11,86.78,us,00,11,1
5725,11,465.96,ms,00,11,
5726,10,53.00,us,00,11,
5727,00,33.86,ms,00,11,
5728,00,6.38,us,00,10,
5729,00,399.67,ms,00,00,
5730,00,40,ns,01,00,
5731,00,66.41,ms,11,00,
5732,01,56.66,us,11,00,
5733,11,33.53,ms,11,00,
5734,11,32,ns,10,00,
5735,11,141.74,us,00,00,
5736,11,14.44,us,00,00,1
5737,11,38.34,us,00,00,3
5738,11,19.52,us,00,00,2
5739,11,99.45,us,00,00,
5740,11,11.67,us,00,01,
5741,11,466.08,ms,00,11,
5742,10,57.99,us,00,11,
5743,00,33.84,ms,00,11,
5744,00,6.61,us,00,10,
5745,00,399.67,ms,00,00,
5746,00,32,ns,01,00,
5747,00,66.43,ms,11,00,
5748,01,52.55,us,11,00,
5749,11,33.52,ms,11,00,
5750,11,24,ns,10,00,
5751,11,139.06,us,00,00,
5752,11,5.16,us,00,00,2
5753,11,47.76,us,00,00,3
5754,11,9.18,us,00,00,1
5755,11,116.96,us,00,00,
5756,11,4.86,us,00,01,
5757,11,466.09,ms,00,11,
5758,10,74.36,us,00,11,
5759,00,33.82,ms,00,11,
5760,00,12.82,us,00,10,
5761,00,399.66,ms,00,00,
5762,00,24,ns,01,00,
5763,00,66.43,ms,11,00,
5764,01,64.23,us,11,00,
5765,11,33.50,ms,11,00,
5766,11,24,ns,10,00,
5767,11,141.41,us,00,00,
5768,11,1.24,us,00,00,1
5769,11,53.30,us,00,00,3
5770,11,936,ns,00,00,1
5771,11,118.64,us,00,00,
5772,11,9.62,us,00,01,
5773,11,466.10,ms,00,11,
5774,10,67.45,us,00,11,
5775,00,33.81,ms,00,11,
5776,00,8.48,us,00,10,
5777,00,399.66,ms,00,00,
5778,00,24,ns,01,00,
5779,00,66.44,ms,11,00,
5780,01,69.99,us,11,00,
5781,11,33.49,ms,11,00,
5782,11,24,ns,10,00,
5783,11,136.68,us,00,00,
5784,11,8.38,us,00,00,1
5785,11,41.56,us,00,00,3
5786,11,15.43,us,00,00,2
5787,11,113.51,us,00,00,
5788,11,10.32,us,00,01,
5789,11,466.12,ms,00,11,
5790,10,32.52,us,00,11,
5791,00,33.84,ms,00,11,
5792,00,5.95,us,00,10,
5793,00,399.66,ms,00,00,
5794,00,32,ns,01,00,
5795,00,66.46,ms,11,00,
5796,01,30.81,us,11,00,
5797,11,33.51,ms,11,00,
5798,11,32,ns,10,00,
5799,11,147.31,us,00,00,
5800,11,2.59,us,00,00,2
5801,11,52.66,us,00,00,3
5802,11,3.88,us,00,00,1
5803,11,109.88,us,00,00,
5804,11,9.58,us,00,01,
5805,11,466.12,ms,00,11,
5806,10,46.98,us,00,11,
5807,00,33.81,ms,00,11,
5808,00,12.86,us,00,10,
5809,00,399.66,ms,00,00,
5810,00,24,ns,01,00,
5811,00,66.47,ms,11,00,
5812,01,33.04,us,11,00,
5813,11,33.50,ms,11,00,
5814,11,24,ns,10,00,
5815,11,144.25,us,00,00,
5816,11,14.32,us,00,00,1
5817,11,40.58,us,00,00,3
5818,11,20.25,us,00,00,2
5819,11,97.88,us,00,00,
5820,11,9.98,us,00,01,
5821,11,466.14,ms,00,11,
5822,10,33.68,us,00,11,
5823,00,33.81,ms,00,11,
5824,00,10.57,us,00,10,
5825,00,399.66,ms,00,00,
5826,00,32,ns,01,00,
5827,00,66.48,ms,11,00,
5828,01,38.27,us,11,00,
5829,11,33.48,ms,11,00,
5830,11,24,ns,10,00,
5831,11,137.82,us,00,00,
5832,11,17.01,us,00,00,1
5833,11,36.00,us,00,00,3
5834,11,23.10,us,00,00,2
5835,11,100.27,us,00,00,
5836,11,9.51,us,00,01,
5837,11,466.16,ms,00,11,
5838,10,25.53,us,00,11,
5839,00,33.80,ms,00,11,
5840,00,9.00,us,00,10,
5841,00,399.66,ms,00,00,
5842,00,24,ns,01,00,
5843,00,66.49,ms,11,00,
5844,01,31.75,us,11,00,
5845,11,33.47,ms,11,00,
5846,11,24,ns,10,00,
5847,11,142.90,us,00,00,
5848,11,6.93,us,00,00,1
5849,11,44.73,us,00,00,3
5850,11,121.22,us,00,00,2
5851,11,9.81,us,00,01,2
5852,11,116.14,us,00,11,2
5853,11,466.05,ms,00,11,
5854,10,32.73,us,00,11,
5855,00,33.78,ms,00,11,
5856,00,5.74,us,00,10,
5857,00,399.67,ms,00,00,
5858,00,16,ns,01,00,
5859,00,66.51,ms,11,00,
5860,01,32.23,us,11,00,
5861,11,33.46,ms,11,00,
5862,11,16,ns,10,00,
5863,11,137.67,us,00,00,
5864,11,1.04,us,00,00,2
5865,11,48.74,us,00,00,3
5866,11,1.65,us,00,00,2
5867,11,131.65,us,00,00,
5868,11,2.48,us,00,01,
5869,11,466.18,ms,00,11,
5870,10,32.30,us,00,11,
5871,00,33.77,ms,00,11,
5872,00,424,ns,00,01,
5873,00,399.67,ms,00,00,
5874,00,24,ns,01,00,
5875,00,66.51,ms,11,00,
5876,01,39.24,us,11,00,
5877,11,33.45,ms,11,00,
5878,11,16,ns,10,00,
5879,11,152.83,us,00,00,
5880,11,3.76,us,00,00,1
5881,11,59.00,us,00,00,3
5882,11,107.80,us,00,00,1
5883,11,136,ns,00,01,1
5884,11,118.70,us,00,11,1
5885,11,466.10,ms,00,11,
5886,10,48,ns,00,11,
5887,00,33.76,ms,00,11,
5888,00,232,ns,00,01,
5889,00,399.67,ms,00,00,
5890,00,24,ns,01,00,
5891,00,66.54,ms,11,00,
5892,01,25.03,us,11,00,
5893,11,33.43,ms,11,00,
5894,11,24,ns,10,00,
5895,11,138.70,us,00,00,
5896,11,11.78,us,00,00,2
5897,11,42.56,us,00,00,3
5898,11,16.13,us,00,00,1
5899,11,109.82,us,00,00,
5900,11,1.33,us,00,01,
5901,11,466.22,ms,00,11,
5902,10,26.05,us,00,11,
5903,00,33.74,ms,00,11,
5904,00,6.69,us,00,10,
5905,00,399.67,ms,00,00,
5906,00,24,ns,01,00,
5907,00,66.54,ms,11,00,
5908,01,37.38,us,11,00,
5909,11,33.42,ms,11,00,
5910,11,24,ns,10,00,
5911,11,145.39,us,00,00,
5912,11,5.22,us,00,00,2
5913,11,50.53,us,00,00,3
5914,11,7.53,us,00,00,1
5915,11,111.39,us,00,00,
5916,11,136,ns,00,01,
5917,11,466.23,ms,00,11,
5918,10,23.54,us,00,11,
