Sample#,group1,SampleTime,units
1194,2,4.27,ms
1195,0,495.77,ms
1196,1,4.20,ms
1197,3,495.72,ms
1198,2,4.27,ms
1199,0,495.75,ms
1200,1,4.26,ms
1201,3,495.68,ms
1202,2,4.29,ms
1203,0,495.71,ms
1204,1,4.28,ms
1205,3,495.70,ms
1206,2,4.33,ms
1207,0,495.66,ms
1208,1,4.31,ms
1209,3,495.67,ms
1210,2,4.32,ms
1211,0,495.68,ms
1212,1,4.34,ms
1213,3,495.62,ms
1214,2,4.34,ms
1215,0,495.66,ms
1216,1,4.33,ms
1217,3,495.66,ms
1218,2,4.38,ms
1219,0,495.60,ms
1220,1,4.35,ms
1221,3,495.63,ms
1222,2,4.36,ms
1223,0,495.64,ms
1224,1,4.38,ms
1225,3,495.59,ms
1226,2,4.38,ms
1227,0,495.61,ms
1228,1,4.38,ms
1229,3,495.62,ms
1230,2,4.42,ms
1231,0,495.56,ms
1232,1,4.39,ms
1233,3,495.59,ms
1234,2,4.40,ms
1235,0,495.61,ms
1236,1,4.39,ms
1237,3,495.57,ms
1238,2,4.42,ms
1239,0,495.56,ms
1240,1,4.42,ms
1241,3,495.58,ms
1242,2,4.43,ms
1243,0,495.56,ms
1244,1,4.42,ms
1245,3,495.54,ms
1246,2,4.45,ms
1247,0,495.57,ms
1248,1,4.42,ms
1249,3,495.54,ms
1250,2,4.46,ms
1251,0,495.54,ms
1252,1,4.45,ms
